ach,com,dpa_descan,dpa_despar,dpa_despro,eac,fen,frm,nam,objectid,plz,rgm,sol,tipo_mineral,tmm,ttm
6,EL GUZO 1,PENIPE,PENIPE,CHIMBORAZO,INSCRITA,1473742800000,,20000191,138380,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,RIPIO, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PENIPE
294,KARINA 4,PUCARA,PUCARA,AZUAY,TRAMITE,,,10000251,138382,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,CALIZA,PIEDRA PIEDRA BOLIVAR JACINTO
2110,RIO MIRA,MIRA,JIJON Y CAAMAÑO ( CAB. EN RIO BLANCO),CARCHI,INSCRITA,1503032400000,EXPLORACION INICIAL,40000190,138399,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO, CARNEGIE RIDGE RESOURCES S.A
3040,CAROLINA,IBARRA,CAROLINA,IMBABURA,INSCRITA,1502254800000,EXPLORACION INICIAL,40000193,138401,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO, DPMECUADOR S A
727,QUIMI 2,GUALAQUIZA,BOMBOIZA,MORONA SANTIAGO,INSCRITA,1496984400000,EXPLORACION INICIAL,90000315,138409,300,MEDIANA MINERIA,CONCESION MINERA,METALICO,ORO, PROYECTMIN S.A.
6,DON RODRIGO,QUININDE,MALIMPIA,ESMERALDAS,TRAMITE,,,40000199,138411,120,,MINERIA ARTESANAL,MATERIAL DE CONSTRUCCION,ARENA,CAMPOVERDE LALANGUI EVER RODRIGO
16,CUEVA CHIQUITA 2,LATACUNGA,MULALO,COTOPAXI,INSCRITA,1463461200000,EXPLORACION-EXPLOTACION,201034,138412,180,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,PIEDRA POMEZ,GUANOLUISA MUSO LUIS ANTONIO
274,LA ENVIDIA,LA MANA,LA MANA,COTOPAXI,INSCRITA,1462856400000,EXPLORACION-EXPLOTACION,201026,138413,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO, COMPAÑIA MILROMER S.A.
6,NUEVA ESPERANZA,GONZANAMA,PURUNUMA (EGUIGUREN),LOJA,INSCRITA,1515042000000,,1107540001,139177,24,,MINERIA ARTESANAL,MATERIAL DE CONSTRUCCION,ARENA,VEINTIMILLA GAHONA JOS MIGUEL
88,PACHITOS,NANGARITZA,ZURMI,ZAMORA CHINCHIPE,INSCRITA,1497416400000,EXPLORACION-EXPLOTACION,50000531,140010,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,SILICE,ERRAEZ CUMBICUS RICHAR ALBERTO
13,VASQUEZ & VASQUEZ 2,LATACUNGA,11 DE NOVIEMBRE (ILINCHISI),COTOPAXI,INSCRITA,1461646800000,EXPLORACION-EXPLOTACION,201030,140380,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,PIEDRA POMEZ,CHIMBA AVILA JOSSELYN VALERIA
287,RIO CHIMBO,CHILLANES,CHILLANES,BOLIVAR,TRAMITE,,,70000186,140386,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,ARCILLA   FELDESPATO, NEOMARKA S.A.
53,SAN LUIS,LATACUNGA,MULALO,COTOPAXI,INSCRITA,1472101200000,EXPLORACION-EXPLOTACION,20000193,140783,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,LAPILLI,VELASQUEZ QUINALUISA JENNY ALEXANDRA
296,MACUCHI,LA MANA,LA MANA,COTOPAXI,INSCRITA,1467262800000,EXPLORACION-EXPLOTACION,201032,140788,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO, COMPAÑIA MILROMER S.A.
21,CANTERA SAN FELIPE,LATACUNGA,ELOY ALFARO (SAN FELIPE),COTOPAXI,INSCRITA,1458018000000,EXPLORACION-EXPLOTACION,201028,140789,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,PUZOLANA,CRUZ ANGUETA SEGUNDO ROSENDO
6,VIRGEN DEL CISNE,GUALAQUIZA,BERMEJOS,MORONA SANTIAGO,INSCRITA,1506402000000,,90000320,141193,120,,MINERIA ARTESANAL,METALICO,ORO,QUEZADA ALULEMA DIGNA MARIBEL
15,JORGE ERNESTO,NARANJAL,TAURA,GUAYAS,INSCRITA,1459746000000,EXPLORACION-EXPLOTACION,091154-2015-119,142390,240,PEQUEÑA MINERIA,CONCESION MINERA,MATERIAL DE CONSTRUCCION,ARENA,MORA HERAS JORGE ERNESTO
3,ANUARIO,PALTAS,CATACOCHA,LOJA,INSCRITA,1430283600000,,690961,144391,120,,MINERIA ARTESANAL,METALICO,ORO,VERA VERA SANTOS ANUARIO
5,DOÑA GINA,QUININDE,QUININDE,ESMERALDAS,TRAMITE,,,40000203,145600,120,,MINERIA ARTESANAL,MATERIAL DE CONSTRUCCION,ARENA,TORRES PLUAS GINA MANIRA
6,YAMILAL,CHINCHIPE,ZUMBA,ZAMORA CHINCHIPE,INSCRITA,1559106000000,,50000554,146408,120,,MINERIA ARTESANAL,METALICO,ORO,LOAIZA CASTILLO HERMAN GEOVANY
186,CALMOSA 1,SANTIAGO,COPAL,MORONA SANTIAGO,INSCRITA,1480654800000,EXPLORACION-EXPLOTACION,90000322,146418,240,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,BARITINA, COMPANIA CALIZAS Y MINERALES CALMOSACORP CIA. LTDA.
9,ROCA DURA,LOJA,SUCRE,LOJA,INSCRITA,1274763600000,EXPLORACION-EXPLOTACION,1101013,146804,60,PEQUEÑA MINERIA,CONCESION MINERA,MATERIAL DE CONSTRUCCION,ARENA,MARTINEZ ZUNIGA ESTUARDO LIDER
4249,ANDRES,CHINCHIPE,SAN ANDRES,ZAMORA CHINCHIPE,INSCRITA,1516597200000,EXPLORACION INICIAL,50000952,146805,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO, EXPORTADORA AURIFERA S.A. EXPAUSA
4956,PEGASUS 11,GUARANDA,SIMIATUG,BOLIVAR,INSCRITA,1482469200000,EXPLORACION INICIAL,70000187,147607,300,MEDIANA MINERIA,CONCESION MINERA,METALICO,ORO, EMPRESA NACIONAL MINERA ENAMI EP
4,RODNEY VII,ZARUMA,HUERTAS,EL ORO,INSCRITA,1505192400000,,30000241,147621,4,,MINERIA ARTESANAL,METALICO,ORO PLATA COBRE,RAMON SOSORANGA FREDDY KEVIN
251,RIO COLORADO,LIMON INDANZA,SANTA SUSANA DE CHIVIAZA (CAB. EN CHIVIAZA),MORONA SANTIAGO,INSCRITA,1474606800000,EXPLORACION-EXPLOTACION,90000324,147627,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,ARCILLA, EXPLOTACION MINERA DEL SUR EXPLOSUR C. A.
300,LAUREL 1,PUCARA,PUCARA,AZUAY,INSCRITA,1700802000000,EXPLORACION-EXPLOTACION,10000279,149207,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO,BERREZUETA BERREZUETA MONICA ELIZABETH
300,LAUREL 2,PUCARA,PUCARA,AZUAY,INSCRITA,1700802000000,EXPLORACION-EXPLOTACION,10000281,149209,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO,BERREZUETA BERREZUETA MONICA ELIZABETH
14,TERRAZA QUEBRADA BLANCA,IBARRA,CARANQUI,IMBABURA,INSCRITA,1008738000000,EXPLORACION-EXPLOTACION,184,150807,360,PEQUEÑA MINERIA,CONCESION MINERA,MATERIAL DE CONSTRUCCION,ARENA,VALLEJO PAZ AUGUSTO JAVIER HONORIO
101,FAICAL,OÑA,SUSUDEL,AZUAY,INSCRITA,1459746000000,EXPLORACION-EXPLOTACION,105119,151607,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,CALIZA,VALLEJO INIGUEZ JAIRO WILLIAM
2.53,EL SOL,SOZORANGA,TACAMOROS,LOJA,INSCRITA,1427950800000,,690982,152807,120,,MINERIA ARTESANAL,METALICO,ORO,ROBLES TANDAZO JUNIOR FERNANDO
300,ISABEL 7,PUCARA,PUCARA,AZUAY,TRAMITE,,EXPLORACION-EXPLOTACION,105093,152808,0,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,ARCILLA,OCHOA REDROVAN MONICA CECILIA
300,MINEROR,SANTA ISABEL,SANTA ISABEL,AZUAY,TRAMITE,,EXPLORACION INICIAL,105117,152809,0,REGIMEN GENERAL,CONCESION MINERA,NO METALICO,CALIZA,TORRES REGALADO DARIO POLIVIO
6,YUCATAN,PAJAN,PAJAN,MANABI,INSCRITA,1485752400000,,70000189,153213,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO PROVINCIAL DE MANABI
12,LAS ANTENAS,PEDERNALES,COJIMIES,MANABI,INSCRITA,1485752400000,,70000190,153214,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO PROVINCIAL DE MANABI
6,IML LAS LAGRIMAS,LOJA,LOJA,LOJA,INSCRITA,1466139600000,,60000309,155218,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, MUNICIPIO DE LOJA
1811.2,JANETH 3,CUENCA,CHAUCHA,AZUAY,INSCRITA,1485234000000,EXPLORACION INICIAL,10000294,158420,300,MEDIANA MINERIA,CONCESION MINERA,METALICO,COBRE, COMPANIA MINERA RUTA DE COBRE S.A.
3556.73,JANETH 2,CUENCA,CHAUCHA,AZUAY,INSCRITA,1485234000000,EXPLORACION INICIAL,10000286,158421,300,MEDIANA MINERIA,CONCESION MINERA,METALICO,COBRE, COMPANIA MINERA RUTA DE COBRE S.A.
2543,JANETH 1,CUENCA,CHAUCHA,AZUAY,INSCRITA,1274763600000,EXPLORACION AVANZADA,102290,158422,282,REGIMEN GENERAL,CONCESION MINERA,METALICO,ORO, COMPANIA MINERA RUTA DE COBRE S.A.
6,LA CHURONITA DEL CISNE,LATACUNGA,MULALO,COTOPAXI,INSCRITA,1472101200000,EXPLORACION-EXPLOTACION,20000198,159621,180,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,PIEDRA POMEZ,CAMACHO MUQUINCHE FAUSTO FABIAN
2405,PAUSHIYACU 1,LORETO,SAN JOSE DE PAYAMINO,ORELLANA,INSCRITA,1680238800000,EXPLORACION-EXPLOTACION,100000191,160020,228,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO, MEGARMI S.A.
922,PAUSHIYACU 2,EL CHACO,GONZALO DIAZ DE PINEDA (EL BOMBON),NAPO,INSCRITA,1680238800000,EXPLORACION-EXPLOTACION,100000192,160022,228,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO, MEGARMI S.A.
1350,PAUSHIYACU 3,EL CHACO,GONZALO DIAZ DE PINEDA (EL BOMBON),NAPO,INSCRITA,1680238800000,EXPLORACION-EXPLOTACION,100000193,160023,228,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO, MEGARMI S.A.
195,ALEJANDRA,LIMON INDANZA,SANTA SUSANA DE CHIVIAZA (CAB. EN CHIVIAZA),MORONA SANTIAGO,INSCRITA,1467176400000,EXPLORACION-EXPLOTACION,90000327,160027,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,ARCILLA, FUENLABRADA CIA. LTDA.
1110,ALUVI,NANGARITZA,GUAYZIMI,ZAMORA CHINCHIPE,INSCRITA,1275282000000,EXPLORACION-EXPLOTACION,500118,160032,360,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO, ECUAMINEROS NANGARITZA S.A.
5,NORMA 1,EL PANGUI,EL GUISME,ZAMORA CHINCHIPE,INSCRITA,1464152400000,,1906510011,160033,120,,MINERIA ARTESANAL,MATERIAL DE CONSTRUCCION,ARENA,CASTILLO CAAMANO JORGE LUIS
129,GADMFO GUAYUSA,ORELLANA,SAN JOSE DE GUAYUSA,ORELLANA,INSCRITA,1477371600000,,100000195,160439,18,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL FRANCISCO DE ORELLANA
300,SELVA ALEGRE 1,NANGARITZA,NUEVO PARAISO,ZAMORA CHINCHIPE,INSCRITA,1651640400000,EXPLORACION-EXPLOTACION,50000579,160448,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,CALIZA,PONCE MENDOZA GISSELLA MARIBEL
455,PAGUANCAY,PONCE ENRIQUEZ,CARMEN DE PIJILI,AZUAY,INSCRITA,1482814800000,EXPLORACION INICIAL,10000299,160455,300,MEDIANA MINERIA,CONCESION MINERA,METALICO,PLOMO, COMPAÑIA MINERA MOLLOPONGO COMIMOLL CIA LTDA
564,VICTORIA,PONCE ENRIQUEZ,CARMEN DE PIJILI,AZUAY,INSCRITA,1482814800000,EXPLORACION INICIAL,10000300,160457,300,MEDIANA MINERIA,CONCESION MINERA,METALICO,PLOMO, EXPOBONANZA S.A.
6,HEYDI,YANTZAZA,CHICAÑA,ZAMORA CHINCHIPE,INSCRITA,1468213200000,,1905510003,160461,111,,MINERIA ARTESANAL,MATERIAL DE CONSTRUCCION,ARENA,QUILLI SALINAS KLEVER LEONARDO
4242,CHALAPO,LOJA,QUINARA,LOJA,INSCRITA,1499749200000,EXPLORACION INICIAL,60000376,160464,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO PLATA COBRE, PROYECTMIN S.A.
656,IMBA 2,COTACACHI,PEÑAHERRERA,IMBABURA,INSCRITA,1498626000000,EXPLORACION INICIAL,40000241,160465,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO, EXPLORACIONES MINERAS ANDINAS ECUADOR EMSAEC S.A.
3341,IMBA 4,COTACACHI,APUELA,IMBABURA,INSCRITA,1498626000000,EXPLORACION INICIAL,40000244,160466,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO, EXPLORACIONES MINERAS ANDINAS ECUADOR EMSAEC S.A.
2784,IMBA 5,COTACACHI,PLAZA GUTIERREZ  (CALVARIO),IMBABURA,INSCRITA,1501650000000,EXPLORACION INICIAL,40000242,160467,300,MEDIANA MINERIA,CONCESION MINERA,METALICO,ORO, EXPLORACIONES MINERAS ANDINAS ECUADOR EMSAEC S.A.
3179,LAS GUARDIAS,SAN MIGUEL,BILOVAN,BOLIVAR,INSCRITA,1513054800000,EXPLORACION INICIAL,70000258,160468,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO PLATA COBRE, EXPLORACIONES MINERAS ANDINAS ECUADOR EMSAEC S.A.
4330,PEDERNALES,SANTA ISABEL,ZHAGLLI  (SHAGLLI),AZUAY,TRAMITE,,,10000350,160471,0,GRAN MINERIA,CONCESION MINERA,METALICO,ORO PLATA COBRE, EXPLORACIONES MINERAS ANDINAS ECUADOR EMSAEC S.A.
4904,RIO VIVAR,PUCARA,PUCARA,AZUAY,TRAMITE,,,10000355,160472,0,GRAN MINERIA,CONCESION MINERA,METALICO,ORO, EXPLORACIONES MINERAS ANDINAS ECUADOR EMSAEC S.A.
4091,SAN SIMON,GUARANDA,SAN SIMON (YACOTO),BOLIVAR,INSCRITA,1514350800000,EXPLORACION INICIAL,70000259,160473,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO PLATA COBRE, EXPLORACIONES MINERAS ANDINAS ECUADOR EMSAEC S.A.
3946,PURUNUMA,GONZANAMA,PURUNUMA (EGUIGUREN),LOJA,INSCRITA,1499749200000,EXPLORACION AVANZADA,60000377,160474,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO PLATA COBRE, EXPLORACIONES MINERAS ANDINAS ECUADOR EMSAEC S.A.
6,DOMINICK,LIMON INDANZA,GRAL LEONIDAS PLAZA GUTIERREZ((LIMON) CAB CANTONAL,MORONA SANTIAGO,INSCRITA,1467954000000,EXPLORACION-EXPLOTACION,90000329,160835,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,SILICE,PUNIN VEGA WILLAM ALFREDO
300,LAUREL 3,PUCARA,PUCARA,AZUAY,INSCRITA,1700802000000,EXPLORACION-EXPLOTACION,10000301,160838,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO,BERREZUETA BERREZUETA MONICA ELIZABETH
300,LAUREL 4,PUCARA,PUCARA,AZUAY,INSCRITA,1700802000000,EXPLORACION-EXPLOTACION,10000302,160848,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO,BERREZUETA BERREZUETA MONICA ELIZABETH
300,LA ESPERANZA,PONCE ENRIQUEZ,CARMEN DE PIJILI,AZUAY,TRAMITE,,EXPLORACION-EXPLOTACION,10000303,160854,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,ARCILLA,GUAMAN CHAVEZ VICTOR EUCLIDES
6,GABY,CHINCHIPE,ZUMBA,ZAMORA CHINCHIPE,INSCRITA,1556082000000,,50000586,160856,120,,MINERIA ARTESANAL,METALICO,ORO,VILLACIS JARAMILLO GABRIELA ESTEFANIA
35,MANUEL DOLORES,LA TRONCAL,LA TRONCAL,CAÑAR,INSCRITA,1478926800000,EXPLORACION-EXPLOTACION,10000305,160877,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,ARCILLA,PARRAGA VERA MANUEL DOLORES
1601,CLEMENTE,LIMON INDANZA,SAN ANTONIO (CAB. EN SAN ANTONIO CENTRO),MORONA SANTIAGO,INSCRITA,1490936400000,EXPLORACION INICIAL,90000337,160893,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO, LOWELL MINERAL EXPLORATION ECUADOR S.A.
280,CORDILLERA BLANCA,GUAMOTE,GUAMOTE,CHIMBORAZO,INSCRITA,1472187600000,EXPLORACION-EXPLOTACION,20000205,160902,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,FELDESPATO, FUENLABRADA CIA. LTDA.
12,SAN JOSE,RIOBAMBA,SAN JUAN,CHIMBORAZO,INSCRITA,1465534800000,EXPLORACION-EXPLOTACION,20000194,161232,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,CALIZA,MULLO GUAMBA JUAN FERNANDO
4,MINA TUNCAY,CUENCA,BANOS,AZUAY,TRAMITE,,,10000132,162289,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,, GAD PARROQUIAL DE BANOS
6,CHANLUD ELECAUSTRO,CUENCA,CHECA (JIDCAY) ,AZUAY,TRAMITE,,,10000198,162291,120,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, ELECTRO GENERADORA DEL AUSTRO ELECAUSTRO S.A.
6,CHANLUD ELECAUSTRO,CUENCA,CHECA (JIDCAY) ,AZUAY,TRAMITE,,,10000199,162292,120,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, ELECTRO GENERADORA DEL AUSTRO ELECAUSTRO S.A.
3,MINA QUEBRADA HONDA PALMAS,SEVILLA DE ORO,PALMAS,AZUAY,TRAMITE,,,10000282,162296,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO MUNICIPAL DEL CANTON SEVILLA DE ORO
156,YOGUI,CUENCA,SANTA ANA,AZUAY,INSCRITA,1442379600000,EXPLORACION-EXPLOTACION,105102,162307,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,ARCILLA   FELDESPATO, FUENLABRADA CIA. LTDA.
6,NARANJAL MINERAL CORP,QUITO,SAN JOSE DE MINAS,PICHINCHA,INSCRITA,1449032400000,,1090228,162309,120,,MINERIA ARTESANAL,NO METALICO,MARMOL,PULLAS BENALCAZAR MARIO ROBERTO
6,ODALIS,CUENCA,SININCAY,AZUAY,INSCRITA,1512363600000,,191598,162311,120,,MINERIA ARTESANAL,NO METALICO,TRAVERTINO,ASTUDILLO GONZALEZ ODALIS BEATRIZ
27,HORMIGONES MORENO (ACUMULADA),PENIPE,PENIPE,CHIMBORAZO,INSCRITA,1070859600000,EXPLORACION-EXPLOTACION,200538,162331,212,PEQUEÑA MINERIA,CONCESION MINERA,MATERIAL DE CONSTRUCCION,ARENA,MORENO LOPEZ ARTURO RIGOBERTO
1916,PORVENIR,PORTOVELO,PORTOVELO   CANTON,EL ORO,INSCRITA,1008910800000,EXPLORACION INICIAL,300784,162350,360,REGIMEN GENERAL,CONCESION MINERA,METALICO,ORO, CIA. DESARROLLO TECNICO S.A. DESTECSA
48,ZULLY UNIFICADA,ZARUMA,HUERTAS,EL ORO,INSCRITA,1444194000000,EXPLORACION-EXPLOTACION,301266,162352,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO, ANDES GOLDCOMP SA
20,ZARUMA GOLD,ZARUMA,ZARUMA,EL ORO,INSCRITA,1726549200000,EXPLORACION-EXPLOTACION,301271,162353,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO, ZARUMAGOLD S.A.
6,RAJARO I,PASAJE,EL PROGRESO,EL ORO,TRAMITE,,,391375,162371,120,,MINERIA ARTESANAL,MATERIAL DE CONSTRUCCION,,VERA PINARGOTE ELENA MARIBEL
6,SAN JOSE,PIÑAS,SARACAY,EL ORO,TRAMITE,,,391379,162372,0,,MINERIA ARTESANAL,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS,AGUILAR JARAMILLO JOSE ENRIQUE
9,TERRAZA QUEBRADA BLANCA 2,IBARRA,CARANQUI,IMBABURA,INSCRITA,1159506000000,EXPLORACION-EXPLOTACION,402322,162387,300,PEQUEÑA MINERIA,CONCESION MINERA,MATERIAL DE CONSTRUCCION,ARENA,VALLEJO PAZ AUGUSTO JAVIER HONORIO
25,PUZOLANA 2,DELEG,SOLANO,CAÑAR,INSCRITA,803624400000,EXPLORACION,4452,162391,12,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO PLATA, COMPANIA INDUSTRIAS GUAPAN S.A.
4,SOCIEDAD DE HECHO LA ZAMORANA,PAQUISHA,NUEVO QUITO,ZAMORA CHINCHIPE,INSCRITA,1412053200000,,591507,162421,120,,MINERIA ARTESANAL,METALICO,ORO,CARRION JARA JUSTINO
6,LA VICTORIA,EL PANGUI,EL PANGUI,ZAMORA CHINCHIPE,TRAMITE,,,592221,162424,120,,MINERIA ARTESANAL,METALICO,ORO,CORDOVA ARIAS GERARDO ALFONSO
139,GADM BABAHOYO J DOS,BABAHOYO,FEBRES CORDERO (LAS JUNTAS. CAB. EN MATA DE CACAO),LOS RIOS,TRAMITE,,,70000084,162471,12,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON BABAHOYO
270,SALARCI 90,GUARANDA,SALINAS,BOLIVAR,INSCRITA,1490590800000,EXPLORACION-EXPLOTACION,70000142,162474,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,ARCILLA, COMPANIA DE INVESTIGACION Y EXPLOTACION MINERA EXPLOMINAS S.A.
6,CANTERA CHANG,VENTANAS,ZAPOTAL,LOS RIOS,TRAMITE,,,791081,162476,120,,MINERIA ARTESANAL,MATERIAL DE CONSTRUCCION,ARENA,CHANG CERVANTES FELIX RUFINO
4,PILAR 2,CHILLANES,CHILLANES,BOLIVAR,INSCRITA,1492491600000,,791206,162481,120,,MINERIA ARTESANAL,METALICO,ORO PLATA COBRE,GALARZA CUCHANA NESTOR BACILIO
10,SAN CARLOS,MOCACHE,MOCACHE,LOS RIOS,INSCRITA,1433998800000,,791214,162485,6,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, MINISTERIO DE TRANSPORTE Y OBRAS PUBLICAS
5,COMUNIDAD WASAKENTZA,TAISHA,TAISHA,MORONA SANTIAGO,TRAMITE,,,90000050,162491,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,, INSTITUTO PARA EL ECODESARROLLO REGIONAL AMAZONICO
4,SAN SIMON,SANTIAGO,PATUCA,MORONA SANTIAGO,TRAMITE,,,90000139,162503,36,,MINERIA ARTESANAL,METALICO,,CHIRIAP TSENKUSH FELIPE NATALE
6,SAN LUIS,SANTIAGO,PATUCA,MORONA SANTIAGO,INSCRITA,1504587600000,,90000182,162506,120,,MINERIA ARTESANAL,NO METALICO,SILICE,TSAMARAINT ANTUASH GLORIA VERONICA
16,POZA HONDA,CUYABENO,TARAPOA. CABECERA CANTONAL,SUCUMBIOS,INSCRITA,1456808400000,,40000094,162529,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON CUYABENO
49,MTOP LAS PENAS DOS,TULCAN,TULCAN,CARCHI,INSCRITA,1456808400000,,40000114,162536,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARENA, MINISTERIO DE TRANSPORTE Y OBRAS PUBLICAS
15,ARCIFE,SAN MIGUEL,SAN MIGUEL,BOLIVAR,INSCRITA,1478581200000,EXPLORACION-EXPLOTACION,70000199,162943,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,ARCILLA,VELASCO BENAVIDES JAIME ROLANDO
5,DEL CISNE,CHINCHIPE,PUCAPAMBA,ZAMORA CHINCHIPE,INSCRITA,1556082000000,,50000591,162950,120,,MINERIA ARTESANAL,METALICO,ORO,MARQUEZ CARRION JULIANA DEL CISNE
6,NEGRITO,CHINCHIPE,PUCAPAMBA,ZAMORA CHINCHIPE,INSCRITA,1556082000000,,50000592,162952,120,,MINERIA ARTESANAL,METALICO,ORO,GORDILLO GORDILLO RIKY MEISSNER
6,LIMON 90,LIMON INDANZA,GRAL LEONIDAS PLAZA GUTIERREZ((LIMON) CAB CANTONAL,MORONA SANTIAGO,INSCRITA,1467867600000,EXPLORACION-EXPLOTACION,90000334,162953,300,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,FELDESPATO, EXPORTADORA DE MINAS ORIENTE ORMIEX C.A.
14,PLAYA BRISAS DEL UPANO,MORONA,RIO BLANCO,MORONA SANTIAGO,INSCRITA,1464670800000,EXPLORACION-EXPLOTACION,1401640001,163342,120,PEQUEÑA MINERIA,CONCESION MINERA,MATERIAL DE CONSTRUCCION,ARENA,JIMENEZ AMORES PATRICIA SUSANA
4,MONTECARLO,IBARRA,IBARRA,IMBABURA,INSCRITA,1481000400000,EXPLORACION-EXPLOTACION,100157008,163343,60,PEQUEÑA MINERIA,CONCESION MINERA,MATERIAL DE CONSTRUCCION,RIPIO,MONTENEGRO SARZOSA ANA LUISA
116,PLAYON,NARANJAL,NARANJAL,GUAYAS,INSCRITA,1462424400000,EXPLORACION-EXPLOTACION,091150-2016-129,164143,180,PEQUEÑA MINERIA,CONCESION MINERA,MATERIAL DE CONSTRUCCION,ARENA,ESPEJO MOSCOSO JOSE LUCIANO
3,GADPE MINA SALIMA 2,MUISNE,SALIMA,ESMERALDAS,INSCRITA,1475557200000,,40000220,164544,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE ESMERALDAS
4,PEPA DE ORO,EL GUABO,RIO BONITO,EL ORO,INSCRITA,1506056400000,,30000270,164546,120,,MINERIA ARTESANAL,METALICO,ORO PLATA COBRE,CARMONA HERAS GONZALO
4,CLAVO DE ORO,EL GUABO,RIO BONITO,EL ORO,INSCRITA,1503378000000,,30000271,164547,120,,MINERIA ARTESANAL,METALICO,ORO PLATA COBRE,PESANTEZ BERREZUETA MANUEL HERMINIO
